State,Year,Total_Crimes,Normalized_Crime_Factor,hour,battery_percent,is_alone,mode_of_travel,risk_score
MANIPUR,2005,139,0.01,19,86,0,cab,2.2
MANIPUR,2005,139,0.01,17,6,1,metro,2.9
MANIPUR,2005,139,0.01,21,64,0,walking,3.4
MANIPUR,2005,139,0.01,0,100,0,metro,2.4
MANIPUR,2005,139,0.01,21,69,0,cab,2.7
MANIPUR,2005,139,0.01,13,57,1,cab,2.6
MANIPUR,2005,139,0.01,20,45,1,walking,3.9
MEGHALAYA,2005,130,0.01,16,95,0,walking,2.3
MEGHALAYA,2005,130,0.01,20,59,1,walking,4.1
MEGHALAYA,2005,130,0.01,1,20,0,metro,2.1
MEGHALAYA,2005,130,0.01,22,40,1,walking,4.4
MEGHALAYA,2005,130,0.01,19,31,0,metro,1.5
MEGHALAYA,2005,130,0.01,14,63,1,metro,2.1
MEGHALAYA,2005,130,0.01,8,68,0,walking,2.4
MEGHALAYA,2005,130,0.01,18,72,1,walking,3.9
MEGHALAYA,2005,130,0.01,17,86,1,walking,3.4
MEGHALAYA,2005,130,0.01,19,23,1,walking,4.2
MEGHALAYA,2005,130,0.01,11,89,1,metro,2.1
MEGHALAYA,2005,130,0.01,0,46,1,metro,3.2
MEGHALAYA,2005,130,0.01,1,61,0,cab,3.0
MEGHALAYA,2005,130,0.01,14,46,1,cab,2.6
MEGHALAYA,2005,130,0.01,13,18,0,metro,1.9
MEGHALAYA,2005,130,0.01,22,61,0,cab,2.5
MEGHALAYA,2005,130,0.01,23,30,1,walking,4.3
MEGHALAYA,2005,130,0.01,21,88,1,walking,4.5
MEGHALAYA,2005,130,0.01,1,89,1,cab,3.9
MEGHALAYA,2005,130,0.01,17,19,0,cab,2.3
MEGHALAYA,2005,130,0.01,10,42,0,cab,1.4
MEGHALAYA,2005,130,0.01,18,88,0,walking,3.1
MEGHALAYA,2005,130,0.01,16,99,1,walking,3.7
MEGHALAYA,2005,130,0.01,16,27,1,walking,3.7
MEGHALAYA,2005,130,0.01,21,11,1,walking,5.3
MEGHALAYA,2005,130,0.01,10,70,1,metro,2.0
MEGHALAYA,2005,130,0.01,21,91,1,walking,4.7
MEGHALAYA,2005,130,0.01,3,62,0,walking,3.7
MEGHALAYA,2005,130,0.01,1,5,1,metro,4.3
MEGHALAYA,2005,130,0.01,18,76,0,cab,1.9
MEGHALAYA,2005,130,0.01,23,24,0,cab,2.4
MEGHALAYA,2005,130,0.01,17,77,0,walking,2.4
MEGHALAYA,2005,130,0.01,0,31,0,cab,2.9
MEGHALAYA,2005,130,0.01,19,24,1,metro,2.5
MEGHALAYA,2005,130,0.01,16,66,1,walking,3.3
MEGHALAYA,2005,130,0.01,15,36,0,cab,1.5
MEGHALAYA,2005,130,0.01,13,46,0,walking,2.7
MEGHALAYA,2005,130,0.01,14,30,0,metro,1.0
MEGHALAYA,2005,130,0.01,10,59,1,walking,3.3
MEGHALAYA,2005,130,0.01,16,9,0,walking,3.5
MEGHALAYA,2005,130,0.01,13,57,0,metro,1.0
MEGHALAYA,2005,130,0.01,17,62,1,walking,3.7
MEGHALAYA,2005,130,0.01,19,87,0,walking,2.9
MEGHALAYA,2005,130,0.01,12,70,0,walking,2.5
MEGHALAYA,2005,130,0.01,13,99,0,cab,1.6
MEGHALAYA,2005,130,0.01,19,7,0,metro,2.5
MEGHALAYA,2005,130,0.01,11,79,0,metro,1.0
MEGHALAYA,2005,130,0.01,16,15,0,metro,1.9
MEGHALAYA,2005,130,0.01,17,93,1,cab,2.4
MEGHALAYA,2005,130,0.01,11,6,0,cab,2.6
MEGHALAYA,2005,130,0.01,5,89,1,cab,2.1
MEGHALAYA,2005,130,0.01,0,63,0,walking,3.6
MEGHALAYA,2005,130,0.01,18,8,0,cab,3.0
MEGHALAYA,2005,130,0.01,17,38,0,cab,1.4
MEGHALAYA,2005,130,0.01,15,96,0,metro,1.0
MEGHALAYA,2005,130,0.01,10,25,0,metro,1.0
MEGHALAYA,2005,130,0.01,13,7,0,walking,3.6
MEGHALAYA,2005,130,0.01,13,98,0,metro,1.1
MEGHALAYA,2005,130,0.01,20,35,1,cab,2.9
MEGHALAYA,2005,130,0.01,17,51,1,metro,2.0
MEGHALAYA,2005,130,0.01,19,87,0,walking,3.2
MEGHALAYA,2005,130,0.01,1,88,0,metro,2.5
MEGHALAYA,2005,130,0.01,0,52,1,cab,3.9
MEGHALAYA,2005,130,0.01,19,34,1,cab,2.9
MEGHALAYA,2005,130,0.01,15,51,1,walking,3.5
MEGHALAYA,2005,130,0.01,0,67,0,walking,3.9
MEGHALAYA,2005,130,0.01,19,29,0,cab,2.2
MEGHALAYA,2005,130,0.01,20,90,1,metro,2.3
MEGHALAYA,2005,130,0.01,12,93,0,walking,2.6
MEGHALAYA,2005,130,0.01,0,38,1,walking,4.9
MEGHALAYA,2005,130,0.01,15,51,0,cab,1.5
MEGHALAYA,2005,130,0.01,18,83,0,metro,1.6
MEGHALAYA,2005,130,0.01,18,89,0,walking,3.2
MEGHALAYA,2005,130,0.01,12,52,1,metro,1.9
MEGHALAYA,2005,130,0.01,2,50,0,cab,2.9
MEGHALAYA,2005,130,0.01,1,38,1,metro,3.4
MEGHALAYA,2005,130,0.01,16,28,0,walking,2.5
MEGHALAYA,2005,130,0.01,16,26,0,metro,1.0
MEGHALAYA,2005,130,0.01,15,10,1,cab,3.5
MEGHALAYA,2005,130,0.01,3,20,0,walking,3.9
MEGHALAYA,2005,130,0.01,19,51,1,walking,3.8
MEGHALAYA,2005,130,0.01,20,46,1,metro,2.4
MEGHALAYA,2005,130,0.01,9,65,1,cab,2.5
MEGHALAYA,2005,130,0.01,23,10,1,metro,3.9
MEGHALAYA,2005,130,0.01,3,58,1,metro,3.2
MEGHALAYA,2005,130,0.01,6,9,1,cab,3.3
MEGHALAYA,2005,130,0.01,8,28,1,cab,2.7
MEGHALAYA,2005,130,0.01,22,12,1,cab,4.4
MEGHALAYA,2005,130,0.01,8,41,0,cab,1.6
MEGHALAYA,2005,130,0.01,19,14,0,walking,3.9
MEGHALAYA,2005,130,0.01,19,38,0,walking,3.2
MEGHALAYA,2005,130,0.01,19,79,0,walking,2.9
MEGHALAYA,2005,130,0.01,1,45,0,cab,2.7
MEGHALAYA,2005,130,0.01,18,23,0,metro,1.6
MEGHALAYA,2005,130,0.01,18,48,1,cab,2.8
MEGHALAYA,2005,130,0.01,15,12,1,cab,3.4
MEGHALAYA,2005,130,0.01,1,60,1,walking,4.8
MEGHALAYA,2005,130,0.01,0,94,0,metro,2.5
MEGHALAYA,2005,130,0.01,6,8,0,cab,2.2
MEGHALAYA,2005,130,0.01,22,70,0,walking,3.5
MIZORAM,2005,94,0.01,22,82,0,walking,3.5
MIZORAM,2005,94,0.01,23,10,1,metro,3.9
MIZORAM,2005,94,0.01,20,7,0,walking,3.9
MIZORAM,2005,94,0.01,18,75,1,walking,3.9
MIZORAM,2005,94,0.01,19,73,1,cab,3.0
MIZORAM,2005,94,0.01,7,49,1,metro,1.8
MIZORAM,2005,94,0.01,23,72,1,metro,3.1
MIZORAM,2005,94,0.01,1,96,0,cab,2.8
MIZORAM,2005,94,0.01,19,97,1,walking,4.1
MIZORAM,2005,94,0.01,21,92,1,cab,3.6
MIZORAM,2005,94,0.01,0,10,0,walking,4.9
MIZORAM,2005,94,0.01,13,44,0,walking,2.6
MIZORAM,2005,94,0.01,10,13,1,walking,4.4
MIZORAM,2005,94,0.01,14,23,0,cab,1.6
MIZORAM,2005,94,0.01,18,87,1,metro,2.7
MIZORAM,2005,94,0.01,21,19,1,walking,5.5
MIZORAM,2005,94,0.01,16,15,1,metro,3.0
MIZORAM,2005,94,0.01,0,33,1,cab,3.7
MIZORAM,2005,94,0.01,18,43,1,walking,4.1
MIZORAM,2005,94,0.01,1,36,0,cab,2.8
MIZORAM,2005,94,0.01,17,36,0,walking,2.7
MIZORAM,2005,94,0.01,19,83,1,cab,3.1
MIZORAM,2005,94,0.01,2,75,1,walking,4.9
MIZORAM,2005,94,0.01,1,99,1,metro,3.1
MIZORAM,2005,94,0.01,9,80,1,cab,2.7
MIZORAM,2005,94,0.01,17,45,0,walking,2.4
MIZORAM,2005,94,0.01,5,43,1,metro,1.8
MIZORAM,2005,94,0.01,19,43,1,cab,2.8
MIZORAM,2005,94,0.01,15,65,0,cab,1.6
MIZORAM,2005,94,0.01,16,46,1,cab,2.4
MIZORAM,2005,94,0.01,21,51,0,cab,2.4
MIZORAM,2005,94,0.01,0,97,0,walking,3.8
MIZORAM,2005,94,0.01,9,50,0,metro,1.0
MIZORAM,2005,94,0.01,2,62,1,metro,3.4
MIZORAM,2005,94,0.01,17,47,0,metro,1.0
MIZORAM,2005,94,0.01,17,45,0,metro,1.0
MIZORAM,2005,94,0.01,11,89,1,walking,3.3
MIZORAM,2005,94,0.01,20,93,0,walking,3.0
MIZORAM,2005,94,0.01,17,71,1,walking,3.5
MIZORAM,2005,94,0.01,16,25,0,metro,1.0
MIZORAM,2005,94,0.01,14,60,1,metro,1.9
MIZORAM,2005,94,0.01,15,90,1,metro,1.8
MIZORAM,2005,94,0.01,13,25,0,metro,1.1
MIZORAM,2005,94,0.01,14,97,0,walking,2.5
MIZORAM,2005,94,0.01,17,8,1,metro,3.0
MIZORAM,2005,94,0.01,1,55,1,walking,4.6
MIZORAM,2005,94,0.01,15,85,0,metro,1.0
MIZORAM,2005,94,0.01,16,49,1,walking,3.7
MIZORAM,2005,94,0.01,20,95,0,metro,1.3
MIZORAM,2005,94,0.01,15,57,1,metro,1.9
MIZORAM,2005,94,0.01,19,61,0,cab,2.1
MIZORAM,2005,94,0.01,23,84,1,metro,2.9
MIZORAM,2005,94,0.01,3,35,0,cab,2.7
MIZORAM,2005,94,0.01,13,88,1,walking,3.5
MIZORAM,2005,94,0.01,11,35,0,metro,1.1
MIZORAM,2005,94,0.01,16,48,0,walking,2.4
MIZORAM,2005,94,0.01,21,77,1,metro,3.1
MIZORAM,2005,94,0.01,5,96,0,walking,2.2
MIZORAM,2005,94,0.01,23,88,1,cab,3.5
MIZORAM,2005,94,0.01,14,70,1,metro,1.9
MIZORAM,2005,94,0.01,19,76,1,cab,3.1
MIZORAM,2005,94,0.01,18,52,0,metro,1.4
MIZORAM,2005,94,0.01,18,73,1,walking,3.9
MIZORAM,2005,94,0.01,21,7,0,metro,3.0
MIZORAM,2005,94,0.01,0,74,1,metro,3.2
MIZORAM,2005,94,0.01,19,53,1,walking,4.1
MIZORAM,2005,94,0.01,2,54,1,walking,4.9
MIZORAM,2005,94,0.01,21,15,1,cab,4.7
MIZORAM,2005,94,0.01,19,99,0,metro,1.6
MIZORAM,2005,94,0.01,21,18,1,metro,4.2
MIZORAM,2005,94,0.01,21,36,1,walking,4.6
MIZORAM,2005,94,0.01,11,61,0,cab,1.5
MIZORAM,2005,94,0.01,19,88,0,walking,2.8
MIZORAM,2005,94,0.01,14,12,0,cab,2.4
MIZORAM,2005,94,0.01,11,78,0,walking,2.4
MIZORAM,2005,94,0.01,1,48,0,cab,2.9
MIZORAM,2005,94,0.01,14,34,0,walking,2.7
MIZORAM,2005,94,0.01,15,91,1,metro,2.0
MIZORAM,2005,94,0.01,20,86,0,metro,1.5
MIZORAM,2005,94,0.01,22,39,0,walking,3.7
MIZORAM,2005,94,0.01,22,74,0,metro,1.9
MIZORAM,2005,94,0.01,1,47,1,cab,3.7
MIZORAM,2005,94,0.01,23,69,1,metro,3.0
MIZORAM,2005,94,0.01,9,87,1,metro,2.1
MIZORAM,2005,94,0.01,1,22,1,cab,3.8
MIZORAM,2005,94,0.01,20,73,0,walking,3.2
MIZORAM,2005,94,0.01,22,20,1,cab,3.4
MIZORAM,2005,94,0.01,13,55,0,cab,1.7
MIZORAM,2005,94,0.01,14,43,1,cab,2.6
MIZORAM,2005,94,0.01,16,10,1,walking,4.3
MIZORAM,2005,94,0.01,20,24,0,metro,1.6
MIZORAM,2005,94,0.01,9,51,1,metro,2.1
MIZORAM,2005,94,0.01,11,92,1,walking,3.6
MIZORAM,2005,94,0.01,0,69,1,cab,3.8
MIZORAM,2005,94,0.01,14,93,1,walking,3.7
MIZORAM,2005,94,0.01,11,36,0,cab,1.4
MIZORAM,2005,94,0.01,0,87,0,cab,3.0
MIZORAM,2005,94,0.01,21,74,0,metro,2.2
MIZORAM,2005,94,0.01,14,94,1,metro,2.1
MIZORAM,2005,94,0.01,21,98,1,walking,4.4
NAGALAND,2005,33,0.0,22,73,1,cab,3.6
NAGALAND,2005,33,0.0,21,59,1,metro,3.0
NAGALAND,2005,33,0.0,23,21,0,cab,2.4
NAGALAND,2005,33,0.0,17,24,1,metro,1.9
NAGALAND,2005,33,0.0,12,72,0,walking,2.4
NAGALAND,2005,33,0.0,16,39,0,walking,2.7
NAGALAND,2005,33,0.0,23,20,1,metro,3.0
NAGALAND,2005,33,0.0,22,93,1,metro,3.2
NAGALAND,2005,33,0.0,14,72,1,metro,1.9
NAGALAND,2005,33,0.0,17,80,1,walking,3.7
NAGALAND,2005,33,0.0,18,31,1,metro,2.4
NAGALAND,2005,33,0.0,21,36,1,walking,4.3
NAGALAND,2005,33,0.0,9,70,0,walking,2.7
NAGALAND,2005,33,0.0,10,17,0,cab,2.5
NAGALAND,2005,33,0.0,17,23,1,metro,2.1
NAGALAND,2005,33,0.0,14,48,1,metro,2.2
NAGALAND,2005,33,0.0,20,78,0,walking,3.0
NAGALAND,2005,33,0.0,0,26,0,metro,2.4
NAGALAND,2005,33,0.0,9,98,0,walking,2.6
NAGALAND,2005,33,0.0,21,66,1,cab,3.6
NAGALAND,2005,33,0.0,15,14,0,cab,2.7
NAGALAND,2005,33,0.0,17,31,0,walking,2.6
NAGALAND,2005,33,0.0,18,61,0,cab,2.2
NAGALAND,2005,33,0.0,0,59,1,cab,3.9
NAGALAND,2005,33,0.0,3,10,0,cab,3.6
NAGALAND,2005,33,0.0,19,6,1,metro,3.6
NAGALAND,2005,33,0.0,18,24,0,cab,1.9
NAGALAND,2005,33,0.0,21,85,1,metro,2.9
NAGALAND,2005,33,0.0,2,21,1,walking,4.9
NAGALAND,2005,33,0.0,18,93,1,cab,3.2
NAGALAND,2005,33,0.0,13,86,1,cab,2.7
NAGALAND,2005,33,0.0,9,57,1,metro,1.9
NAGALAND,2005,33,0.0,18,97,1,walking,4.0
NAGALAND,2005,33,0.0,3,13,1,metro,4.1
NAGALAND,2005,33,0.0,12,17,1,walking,4.5
NAGALAND,2005,33,0.0,21,34,1,walking,4.6
NAGALAND,2005,33,0.0,5,85,0,cab,1.5
NAGALAND,2005,33,0.0,14,62,0,walking,2.6
NAGALAND,2005,33,0.0,1,48,1,metro,3.4
NAGALAND,2005,33,0.0,11,13,0,walking,3.4
NAGALAND,2005,33,0.0,3,21,0,cab,2.9
NAGALAND,2005,33,0.0,17,52,0,metro,1.0
NAGALAND,2005,33,0.0,23,35,0,metro,1.9
NAGALAND,2005,33,0.0,14,12,0,cab,2.4
NAGALAND,2005,33,0.0,17,12,0,walking,3.3
NAGALAND,2005,33,0.0,17,90,0,walking,2.5
NAGALAND,2005,33,0.0,13,36,1,walking,3.4
NAGALAND,2005,33,0.0,7,47,1,walking,3.5
NAGALAND,2005,33,0.0,8,37,0,walking,2.6
NAGALAND,2005,33,0.0,21,42,1,cab,3.6
NAGALAND,2005,33,0.0,17,14,0,metro,1.9
NAGALAND,2005,33,0.0,11,90,1,metro,1.9
NAGALAND,2005,33,0.0,22,67,1,cab,3.4
NAGALAND,2005,33,0.0,7,75,0,metro,1.0
NAGALAND,2005,33,0.0,23,30,1,cab,3.4
NAGALAND,2005,33,0.0,19,42,1,metro,2.5
NAGALAND,2005,33,0.0,17,81,0,metro,1.2
NAGALAND,2005,33,0.0,0,13,1,cab,4.6
NAGALAND,2005,33,0.0,0,24,0,walking,3.9
NAGALAND,2005,33,0.0,11,87,1,cab,2.3
NAGALAND,2005,33,0.0,11,21,1,walking,3.5
NAGALAND,2005,33,0.0,0,80,0,walking,3.8
NAGALAND,2005,33,0.0,19,75,1,cab,3.1
NAGALAND,2005,33,0.0,21,46,1,cab,3.5
NAGALAND,2005,33,0.0,21,96,0,walking,3.6
NAGALAND,2005,33,0.0,6,29,0,walking,2.4
NAGALAND,2005,33,0.0,13,90,0,cab,1.4
NAGALAND,2005,33,0.0,19,73,0,walking,2.9
NAGALAND,2005,33,0.0,22,64,1,metro,3.0
NAGALAND,2005,33,0.0,5,23,0,metro,1.0
NAGALAND,2005,33,0.0,22,96,0,metro,2.0
NAGALAND,2005,33,0.0,18,47,0,cab,1.9
NAGALAND,2005,33,0.0,23,69,1,cab,3.5
NAGALAND,2005,33,0.0,21,33,1,walking,4.4
NAGALAND,2005,33,0.0,1,33,0,walking,3.8
NAGALAND,2005,33,0.0,12,29,0,cab,1.3
NAGALAND,2005,33,0.0,21,81,0,metro,2.1
NAGALAND,2005,33,0.0,18,68,1,cab,3.0
NAGALAND,2005,33,0.0,18,98,1,metro,2.6
NAGALAND,2005,33,0.0,9,10,1,cab,3.4
NAGALAND,2005,33,0.0,13,16,0,cab,2.7
NAGALAND,2005,33,0.0,19,65,1,walking,3.8
NAGALAND,2005,33,0.0,18,53,1,cab,2.9
NAGALAND,2005,33,0.0,1,55,1,metro,3.4
NAGALAND,2005,33,0.0,9,34,1,walking,3.4
NAGALAND,2005,33,0.0,22,48,1,walking,4.5
NAGALAND,2005,33,0.0,16,37,0,cab,1.7
NAGALAND,2005,33,0.0,15,6,1,walking,4.4
NAGALAND,2005,33,0.0,22,14,0,metro,2.9
NAGALAND,2005,33,0.0,23,21,0,cab,2.6
NAGALAND,2005,33,0.0,23,11,1,walking,5.4
NAGALAND,2005,33,0.0,14,59,0,metro,1.0
NAGALAND,2005,33,0.0,0,67,1,cab,3.9
NAGALAND,2005,33,0.0,20,100,0,cab,1.8
NAGALAND,2005,33,0.0,19,65,0,cab,1.9
NAGALAND,2005,33,0.0,14,51,1,metro,2.0
NAGALAND,2005,33,0.0,1,94,1,metro,3.4
NAGALAND,2005,33,0.0,21,99,1,walking,4.4
NAGALAND,2005,33,0.0,21,76,0,walking,3.5
NAGALAND,2005,33,0.0,18,10,1,metro,3.4
ODISHA,2005,5773,0.55,10,68,0,cab,2.0
ODISHA,2005,5773,0.55,14,46,1,cab,3.0
ODISHA,2005,5773,0.55,1,85,1,metro,4.0
ODISHA,2005,5773,0.55,19,63,1,metro,3.1
ODISHA,2005,5773,0.55,9,26,0,walking,3.3
ODISHA,2005,5773,0.55,19,59,0,metro,1.9
ODISHA,2005,5773,0.55,15,95,0,walking,3.1
ODISHA,2005,5773,0.55,21,30,0,walking,4.2
ODISHA,2005,5773,0.55,0,88,0,walking,4.5
ODISHA,2005,5773,0.55,22,63,1,walking,5.1
ODISHA,2005,5773,0.55,21,23,1,cab,4.1
ODISHA,2005,5773,0.55,21,56,1,cab,4.0
ODISHA,2005,5773,0.55,17,82,1,walking,4.0
ODISHA,2005,5773,0.55,10,11,0,walking,3.9
ODISHA,2005,5773,0.55,4,21,1,walking,5.5
ODISHA,2005,5773,0.55,12,56,1,metro,2.5
ODISHA,2005,5773,0.55,20,24,0,cab,2.4
ODISHA,2005,5773,0.55,18,8,0,cab,3.7
ODISHA,2005,5773,0.55,23,65,0,metro,2.4
ODISHA,2005,5773,0.55,13,47,0,cab,1.9
ODISHA,2005,5773,0.55,16,87,0,cab,1.9
ODISHA,2005,5773,0.55,13,46,1,metro,2.6
ODISHA,2005,5773,0.55,15,11,0,cab,3.2
ODISHA,2005,5773,0.55,13,13,0,cab,2.9
ODISHA,2005,5773,0.55,9,91,0,cab,2.2
ODISHA,2005,5773,0.55,14,68,0,walking,2.9
ODISHA,2005,5773,0.55,21,44,1,metro,3.7
ODISHA,2005,5773,0.55,14,25,0,cab,1.9
ODISHA,2005,5773,0.55,14,83,0,cab,2.2
ODISHA,2005,5773,0.55,15,55,1,walking,4.0
ODISHA,2005,5773,0.55,23,25,0,metro,2.6
ODISHA,2005,5773,0.55,22,52,1,metro,3.5
ODISHA,2005,5773,0.55,8,96,1,cab,2.9
ODISHA,2005,5773,0.55,12,27,1,cab,3.0
ODISHA,2005,5773,0.55,5,65,0,cab,1.9
ODISHA,2005,5773,0.55,11,17,1,metro,3.5
ODISHA,2005,5773,0.55,16,74,1,metro,2.5
ODISHA,2005,5773,0.55,2,63,0,cab,3.2
ODISHA,2005,5773,0.55,11,85,0,walking,3.0
ODISHA,2005,5773,0.55,18,98,0,walking,3.6
ODISHA,2005,5773,0.55,22,88,1,walking,4.9
ODISHA,2005,5773,0.55,11,29,0,metro,1.5
ODISHA,2005,5773,0.55,12,48,1,cab,2.9
ODISHA,2005,5773,0.55,19,97,1,metro,3.1
ODISHA,2005,5773,0.55,8,91,0,walking,2.9
ODISHA,2005,5773,0.55,17,99,1,walking,4.2
ODISHA,2005,5773,0.55,14,86,1,metro,2.7
ODISHA,2005,5773,0.55,2,36,1,cab,4.3
ODISHA,2005,5773,0.55,21,61,0,metro,2.5
ODISHA,2005,5773,0.55,23,66,0,metro,2.6
ODISHA,2005,5773,0.55,17,37,0,cab,2.2
ODISHA,2005,5773,0.55,23,19,0,cab,3.9
ODISHA,2005,5773,0.55,13,43,0,metro,1.4
ODISHA,2005,5773,0.55,20,48,1,metro,2.9
ODISHA,2005,5773,0.55,0,98,0,metro,2.8
ODISHA,2005,5773,0.55,21,13,0,cab,4.0
ODISHA,2005,5773,0.55,3,8,0,metro,3.9
ODISHA,2005,5773,0.55,23,66,1,metro,3.5
ODISHA,2005,5773,0.55,18,52,1,metro,2.9
ODISHA,2005,5773,0.55,8,73,0,walking,3.2
ODISHA,2005,5773,0.55,17,81,0,metro,1.7
ODISHA,2005,5773,0.55,18,31,1,cab,3.6
ODISHA,2005,5773,0.55,22,97,1,walking,4.9
ODISHA,2005,5773,0.55,20,68,0,walking,3.6
ODISHA,2005,5773,0.55,20,17,0,cab,3.6
ODISHA,2005,5773,0.55,17,45,0,cab,1.9
ODISHA,2005,5773,0.55,21,86,1,cab,4.0
ODISHA,2005,5773,0.55,19,71,0,walking,3.6
ODISHA,2005,5773,0.55,17,46,0,cab,1.9
ODISHA,2005,5773,0.55,13,97,1,metro,2.5
ODISHA,2005,5773,0.55,22,77,1,metro,3.7
ODISHA,2005,5773,0.55,20,45,1,walking,4.5
ODISHA,2005,5773,0.55,21,97,0,walking,4.0
ODISHA,2005,5773,0.55,22,72,1,walking,5.1
ODISHA,2005,5773,0.55,20,86,0,cab,2.7
ODISHA,2005,5773,0.55,0,91,0,cab,3.2
ODISHA,2005,5773,0.55,21,68,1,cab,4.2
ODISHA,2005,5773,0.55,11,99,1,walking,4.1
ODISHA,2005,5773,0.55,19,54,1,walking,4.4
ODISHA,2005,5773,0.55,19,27,1,metro,3.1
ODISHA,2005,5773,0.55,1,5,0,metro,4.0
ODISHA,2005,5773,0.55,8,35,1,cab,3.2
ODISHA,2005,5773,0.55,20,60,1,walking,4.6
ODISHA,2005,5773,0.55,15,7,1,metro,3.4
ODISHA,2005,5773,0.55,12,19,0,walking,4.0
ODISHA,2005,5773,0.55,22,72,0,cab,2.9
ODISHA,2005,5773,0.55,18,13,1,cab,4.7
ODISHA,2005,5773,0.55,10,36,1,walking,4.2
ODISHA,2005,5773,0.55,15,86,1,metro,2.6
ODISHA,2005,5773,0.55,18,24,1,cab,3.7
ODISHA,2005,5773,0.55,18,81,0,metro,2.0
ODISHA,2005,5773,0.55,17,51,0,metro,1.7
ODISHA,2005,5773,0.55,20,54,0,cab,2.4
ODISHA,2005,5773,0.55,20,89,0,metro,2.0
ODISHA,2005,5773,0.55,11,89,1,walking,3.9
ODISHA,2005,5773,0.55,8,8,1,metro,3.7
ODISHA,2005,5773,0.55,15,19,1,cab,4.2
ODISHA,2005,5773,0.55,21,70,1,cab,4.2
ODISHA,2005,5773,0.55,13,54,1,walking,4.0
ODISHA,2005,5773,0.55,8,25,1,metro,2.6
PUNJAB,2005,1906,0.18,0,50,0,walking,4.1
PUNJAB,2005,1906,0.18,21,16,1,walking,5.6
PUNJAB,2005,1906,0.18,19,39,0,cab,2.0
PUNJAB,2005,1906,0.18,18,11,0,walking,4.3
PUNJAB,2005,1906,0.18,15,46,1,walking,3.7
PUNJAB,2005,1906,0.18,21,12,0,cab,3.9
PUNJAB,2005,1906,0.18,18,56,1,metro,2.6
PUNJAB,2005,1906,0.18,19,67,0,cab,2.3
PUNJAB,2005,1906,0.18,19,79,1,cab,3.3
PUNJAB,2005,1906,0.18,10,77,0,cab,1.5
PUNJAB,2005,1906,0.18,5,88,1,cab,2.4
PUNJAB,2005,1906,0.18,19,51,1,cab,3.2
PUNJAB,2005,1906,0.18,11,75,0,cab,1.8
PUNJAB,2005,1906,0.18,21,43,1,walking,4.8
PUNJAB,2005,1906,0.18,1,10,0,walking,5.0
PUNJAB,2005,1906,0.18,17,92,0,metro,1.1
PUNJAB,2005,1906,0.18,19,69,1,cab,3.3
PUNJAB,2005,1906,0.18,18,32,0,walking,3.0
PUNJAB,2005,1906,0.18,15,87,1,cab,2.9
PUNJAB,2005,1906,0.18,2,52,0,walking,3.8
PUNJAB,2005,1906,0.18,8,76,1,walking,3.7
PUNJAB,2005,1906,0.18,11,16,0,metro,2.3
PUNJAB,2005,1906,0.18,23,31,0,walking,3.8
PUNJAB,2005,1906,0.18,4,33,1,metro,3.5
PUNJAB,2005,1906,0.18,21,38,0,walking,3.6
PUNJAB,2005,1906,0.18,16,49,0,walking,2.8
PUNJAB,2005,1906,0.18,12,40,0,cab,1.8
PUNJAB,2005,1906,0.18,11,82,0,metro,1.2
PUNJAB,2005,1906,0.18,21,98,1,walking,4.6
PUNJAB,2005,1906,0.18,22,96,0,cab,2.6
PUNJAB,2005,1906,0.18,3,90,1,walking,5.1
PUNJAB,2005,1906,0.18,21,29,1,cab,3.6
PUNJAB,2005,1906,0.18,5,37,0,cab,1.4
PUNJAB,2005,1906,0.18,18,35,1,metro,2.5
PUNJAB,2005,1906,0.18,23,10,0,metro,3.2
PUNJAB,2005,1906,0.18,19,90,0,walking,3.2
PUNJAB,2005,1906,0.18,18,73,1,cab,3.3
PUNJAB,2005,1906,0.18,8,13,1,walking,4.9
PUNJAB,2005,1906,0.18,21,23,0,metro,2.3
PUNJAB,2005,1906,0.18,20,97,1,metro,2.8
PUNJAB,2005,1906,0.18,5,11,0,walking,3.3
PUNJAB,2005,1906,0.18,16,67,1,cab,2.6
PUNJAB,2005,1906,0.18,8,25,1,metro,2.3
PUNJAB,2005,1906,0.18,9,41,1,metro,2.1
PUNJAB,2005,1906,0.18,19,34,0,cab,2.0
PUNJAB,2005,1906,0.18,19,48,1,metro,2.5
PUNJAB,2005,1906,0.18,11,25,1,metro,2.0
PUNJAB,2005,1906,0.18,15,41,0,metro,1.4
PUNJAB,2005,1906,0.18,22,14,1,cab,4.6
PUNJAB,2005,1906,0.18,19,79,1,cab,3.0
PUNJAB,2005,1906,0.18,2,72,1,walking,5.0
PUNJAB,2005,1906,0.18,14,51,1,walking,3.5
PUNJAB,2005,1906,0.18,21,17,1,walking,5.5
PUNJAB,2005,1906,0.18,17,7,0,cab,2.6
PUNJAB,2005,1906,0.18,17,48,0,walking,2.6
PUNJAB,2005,1906,0.18,3,16,1,cab,4.9
PUNJAB,2005,1906,0.18,20,22,1,metro,2.5
PUNJAB,2005,1906,0.18,19,69,0,cab,2.1
PUNJAB,2005,1906,0.18,12,60,0,walking,2.6
PUNJAB,2005,1906,0.18,18,17,1,walking,5.0
PUNJAB,2005,1906,0.18,18,8,1,cab,4.1
PUNJAB,2005,1906,0.18,14,37,1,metro,2.2
PUNJAB,2005,1906,0.18,15,50,0,cab,1.8
PUNJAB,2005,1906,0.18,16,7,0,walking,3.7
